"DoY","Year","Site","Index","Phenophase","Sex","Orchard","Clone","Date","Phenophase_Derived","TreeID","Heatsum"
160,2003,"PGTIS",3721,"-","MALE",228,984,"2003-6-9","3",458,262.573983907699
160,2003,"PGTIS",3722,"-","MALE",228,986,"2003-6-9","3",462,262.573983907699
160,2003,"PGTIS",3723,"-","MALE",228,986,"2003-6-9","3",464,262.573983907699
160,2003,"PGTIS",3724,"-","MALE",228,987,"2003-6-9","3",467,262.573983907699
160,2003,"PGTIS",3725,"-","MALE",228,987,"2003-6-9","3",468,262.573983907699
160,2003,"PGTIS",3726,"-","MALE",228,989,"2003-6-9","3",472,262.573983907699
160,2003,"PGTIS",3727,"4","MALE",228,989,"2003-6-9","2",476,262.573983907699
160,2003,"PGTIS",3728,"-","MALE",228,1460,"2003-6-9","3",481,262.573983907699
160,2003,"PGTIS",3729,"-","MALE",228,1460,"2003-6-9","3",482,262.573983907699
160,2003,"PGTIS",3730,"-","MALE",228,1461,"2003-6-9","3",487,262.573983907699
160,2003,"PGTIS",3731,"-","MALE",228,1461,"2003-6-9","3",488,262.573983907699
160,2003,"PGTIS",3732,"-","MALE",228,1462,"2003-6-9","3",494,262.573983907699
160,2003,"PGTIS",3733,"-","MALE",228,1462,"2003-6-9","3",496,262.573983907699
160,2003,"PGTIS",3734,"4","MALE",228,1463,"2003-6-9","2",501,262.573983907699
160,2003,"PGTIS",3735,"-","MALE",228,1463,"2003-6-9","3",502,262.573983907699
160,2003,"PGTIS",3736,"4","MALE",228,1464,"2003-6-9","2",510,262.573983907699
160,2003,"PGTIS",3737,"4","MALE",228,1464,"2003-6-9","2",514,262.573983907699
160,2003,"PGTIS",3738,"4","MALE",228,1465,"2003-6-9","2",519,262.573983907699
160,2003,"PGTIS",3739,"-","MALE",228,1465,"2003-6-9","3",521,262.573983907699
160,2003,"PGTIS",3740,"4","MALE",228,1466,"2003-6-9","2",527,262.573983907699
160,2003,"PGTIS",3741,"4","MALE",228,1466,"2003-6-9","2",529,262.573983907699
160,2003,"PGTIS",3742,"-","MALE",228,1467,"2003-6-9","3",532,262.573983907699
160,2003,"PGTIS",3743,"4","MALE",228,1467,"2003-6-9","2",536,262.573983907699
160,2003,"PGTIS",3744,"4","MALE",228,1532,"2003-6-9","2",543,262.573983907699
160,2003,"PGTIS",3745,"4","MALE",228,1532,"2003-6-9","2",545,262.573983907699
160,2003,"PGTIS",3746,"-","MALE",228,1533,"2003-6-9","3",550,262.573983907699
160,2003,"PGTIS",3747,"-","MALE",228,1533,"2003-6-9","3",551,262.573983907699
160,2003,"PGTIS",3748,"4","MALE",228,1536,"2003-6-9","2",558,262.573983907699
160,2003,"PGTIS",3749,"4","MALE",228,1536,"2003-6-9","2",559,262.573983907699
160,2003,"PGTIS",3750,"4","MALE",228,1538,"2003-6-9","2",562,262.573983907699
160,2003,"PGTIS",3751,"4","MALE",228,1538,"2003-6-9","2",563,262.573983907699
160,2003,"PGTIS",3752,"-","MALE",228,1539,"2003-6-9","3",572,262.573983907699
160,2003,"PGTIS",3753,"-","MALE",228,1539,"2003-6-9","3",574,262.573983907699
160,2003,"PGTIS",3754,"-","MALE",228,1540,"2003-6-9","3",577,262.573983907699
160,2003,"PGTIS",3755,"-","MALE",228,1540,"2003-6-9","3",579,262.573983907699
160,2003,"PGTIS",3756,"4","MALE",228,1560,"2003-6-9","2",583,262.573983907699
160,2003,"PGTIS",3757,"4","MALE",228,1560,"2003-6-9","2",584,262.573983907699
160,2003,"PGTIS",3758,"-","MALE",228,1571,"2003-6-9","3",593,262.573983907699
160,2003,"PGTIS",3759,"4","MALE",228,1571,"2003-6-9","2",595,262.573983907699
160,2003,"PGTIS",3760,"4","MALE",228,1581,"2003-6-9","2",598,262.573983907699
160,2003,"PGTIS",3761,"4","MALE",228,1581,"2003-6-9","2",600,262.573983907699
160,2003,"PGTIS",3762,"-","MALE",228,1583,"2003-6-9","3",606,262.573983907699
160,2003,"PGTIS",3763,"-","MALE",228,1583,"2003-6-9","3",607,262.573983907699
160,2003,"PGTIS",3764,"-","MALE",228,1584,"2003-6-9","3",614,262.573983907699
160,2003,"PGTIS",3765,"-","MALE",228,1584,"2003-6-9","3",617,262.573983907699
160,2003,"PGTIS",3766,"-","MALE",228,1585,"2003-6-9","3",620,262.573983907699
160,2003,"PGTIS",3767,"4","MALE",228,1585,"2003-6-9","2",622,262.573983907699
160,2003,"PGTIS",3768,"-","MALE",228,1586,"2003-6-9","3",630,262.573983907699
160,2003,"PGTIS",3769,"4","MALE",228,1586,"2003-6-9","2",631,262.573983907699
160,2003,"PGTIS",3770,"-","MALE",228,1588,"2003-6-9","3",635,262.573983907699
160,2003,"PGTIS",3771,"-","MALE",228,1588,"2003-6-9","3",639,262.573983907699
160,2003,"PGTIS",3772,"4","MALE",228,1589,"2003-6-9","2",643,262.573983907699
160,2003,"PGTIS",3773,"4","MALE",228,1589,"2003-6-9","2",647,262.573983907699
160,2003,"PGTIS",3774,"4","MALE",228,1590,"2003-6-9","2",651,262.573983907699
160,2003,"PGTIS",3775,"4","MALE",228,1590,"2003-6-9","2",655,262.573983907699
160,2003,"PGTIS",3776,"4","MALE",228,1593,"2003-6-9","2",660,262.573983907699
160,2003,"PGTIS",3777,"-","MALE",228,1593,"2003-6-9","3",662,262.573983907699
160,2003,"PGTIS",3778,"4","MALE",228,1594,"2003-6-9","2",668,262.573983907699
160,2003,"PGTIS",3779,"4","MALE",228,1594,"2003-6-9","2",670,262.573983907699
160,2003,"PGTIS",3780,"4","MALE",228,1595,"2003-6-9","2",674,262.573983907699
160,2003,"PGTIS",3781,"-","MALE",228,1595,"2003-6-9","3",676,262.573983907699
160,2003,"PGTIS",3782,"-","MALE",228,1596,"2003-6-9","3",683,262.573983907699
160,2003,"PGTIS",3783,"-","MALE",228,1596,"2003-6-9","3",686,262.573983907699
160,2003,"PGTIS",3784,"-","MALE",228,1599,"2003-6-9","3",691,262.573983907699
160,2003,"PGTIS",3785,"-","MALE",228,1599,"2003-6-9","3",695,262.573983907699
160,2003,"PGTIS",3786,"-","MALE",228,2000,"2003-6-9","3",701,262.573983907699
160,2003,"PGTIS",3787,"4","MALE",228,2000,"2003-6-9","2",703,262.573983907699
170,2001,"PGTIS",3397,"-","FEMALE",228,982,"2001-6-19","3",444,263.118213415146
170,2001,"PGTIS",3398,"4","FEMALE",228,983,"2001-6-19","2",448,263.118213415146
170,2001,"PGTIS",3401,"4","FEMALE",228,984,"2001-6-19","2",458,263.118213415146
170,2001,"PGTIS",3403,"-","FEMALE",228,986,"2001-6-19","3",464,263.118213415146
170,2001,"PGTIS",3404,"-","FEMALE",228,987,"2001-6-19","3",467,263.118213415146
170,2001,"PGTIS",3405,"-","FEMALE",228,987,"2001-6-19","3",468,263.118213415146
170,2001,"PGTIS",3408,"-","FEMALE",228,1460,"2001-6-19","3",481,263.118213415146
170,2001,"PGTIS",3417,"-","FEMALE",228,1465,"2001-6-19","3",519,263.118213415146
170,2001,"PGTIS",3418,"-","FEMALE",228,1465,"2001-6-19","3",522,263.118213415146
170,2001,"PGTIS",3420,"4","FEMALE",228,1466,"2001-6-19","2",529,263.118213415146
170,2001,"PGTIS",3421,"-","FEMALE",228,1467,"2001-6-19","3",532,263.118213415146
170,2001,"PGTIS",3423,"-","FEMALE",228,1532,"2001-6-19","3",546,263.118213415146
170,2001,"PGTIS",3425,"-","FEMALE",228,1533,"2001-6-19","3",552,263.118213415146
170,2001,"PGTIS",3428,"-","FEMALE",228,1538,"2001-6-19","3",562,263.118213415146
170,2001,"PGTIS",3429,"-","FEMALE",228,1538,"2001-6-19","3",563,263.118213415146
170,2001,"PGTIS",3431,"-","FEMALE",228,1539,"2001-6-19","3",574,263.118213415146
170,2001,"PGTIS",3432,"-","FEMALE",228,1540,"2001-6-19","3",577,263.118213415146
170,2001,"PGTIS",3434,"4","FEMALE",228,1560,"2001-6-19","2",587,263.118213415146
170,2001,"PGTIS",3438,"-","FEMALE",228,1581,"2001-6-19","3",600,263.118213415146
170,2001,"PGTIS",3440,"-","FEMALE",228,1583,"2001-6-19","3",608,263.118213415146
170,2001,"PGTIS",3441,"4","FEMALE",228,1584,"2001-6-19","2",614,263.118213415146
170,2001,"PGTIS",3447,"4","FEMALE",228,1588,"2001-6-19","2",639,263.118213415146
170,2001,"PGTIS",3448,"-","FEMALE",228,1589,"2001-6-19","3",644,263.118213415146
170,2001,"PGTIS",3449,"-","FEMALE",228,1589,"2001-6-19","3",648,263.118213415146
170,2001,"PGTIS",3451,"-","FEMALE",228,1590,"2001-6-19","3",654,263.118213415146
170,2001,"PGTIS",3452,"4","FEMALE",228,1593,"2001-6-19","2",660,263.118213415146
170,2001,"PGTIS",3455,"-","FEMALE",228,1594,"2001-6-19","3",671,263.118213415146
170,2001,"PGTIS",3457,"-","FEMALE",228,1595,"2001-6-19","3",676,263.118213415146
170,2001,"PGTIS",3461,"4","FEMALE",228,1599,"2001-6-19","2",694,263.118213415146
170,2001,"PGTIS",3469,"4","MALE",228,982,"2001-6-19","2",444,263.118213415146
170,2001,"PGTIS",3470,"4","MALE",228,983,"2001-6-19","2",448,263.118213415146
170,2001,"PGTIS",3473,"-","MALE",228,984,"2001-6-19","3",458,263.118213415146
170,2001,"PGTIS",3475,"-","MALE",228,986,"2001-6-19","3",464,263.118213415146
170,2001,"PGTIS",3476,"-","MALE",228,987,"2001-6-19","3",467,263.118213415146
170,2001,"PGTIS",3477,"-","MALE",228,987,"2001-6-19","3",468,263.118213415146
170,2001,"PGTIS",3480,"-","MALE",228,1460,"2001-6-19","3",481,263.118213415146
170,2001,"PGTIS",3489,"4","MALE",228,1465,"2001-6-19","2",519,263.118213415146
170,2001,"PGTIS",3490,"4","MALE",228,1465,"2001-6-19","2",522,263.118213415146
170,2001,"PGTIS",3492,"4","MALE",228,1466,"2001-6-19","2",529,263.118213415146
170,2001,"PGTIS",3493,"-","MALE",228,1467,"2001-6-19","3",532,263.118213415146
170,2001,"PGTIS",3495,"4","MALE",228,1532,"2001-6-19","2",546,263.118213415146
170,2001,"PGTIS",3497,"4","MALE",228,1533,"2001-6-19","2",552,263.118213415146
170,2001,"PGTIS",3500,"4","MALE",228,1538,"2001-6-19","2",562,263.118213415146
170,2001,"PGTIS",3501,"4","MALE",228,1538,"2001-6-19","2",563,263.118213415146
170,2001,"PGTIS",3503,"-","MALE",228,1539,"2001-6-19","3",574,263.118213415146
170,2001,"PGTIS",3504,"-","MALE",228,1540,"2001-6-19","3",577,263.118213415146
170,2001,"PGTIS",3506,"4","MALE",228,1560,"2001-6-19","2",587,263.118213415146
170,2001,"PGTIS",3510,"-","MALE",228,1581,"2001-6-19","3",600,263.118213415146
170,2001,"PGTIS",3512,"4","MALE",228,1583,"2001-6-19","2",608,263.118213415146
170,2001,"PGTIS",3513,"-","MALE",228,1584,"2001-6-19","3",614,263.118213415146
170,2001,"PGTIS",3519,"4","MALE",228,1588,"2001-6-19","2",639,263.118213415146
170,2001,"PGTIS",3520,"4","MALE",228,1589,"2001-6-19","2",644,263.118213415146
170,2001,"PGTIS",3521,"4","MALE",228,1589,"2001-6-19","2",648,263.118213415146
170,2001,"PGTIS",3523,"4","MALE",228,1590,"2001-6-19","2",654,263.118213415146
170,2001,"PGTIS",3524,"4","MALE",228,1593,"2001-6-19","2",660,263.118213415146
170,2001,"PGTIS",3527,"-","MALE",228,1594,"2001-6-19","3",671,263.118213415146
170,2001,"PGTIS",3529,"-","MALE",228,1595,"2001-6-19","3",676,263.118213415146
170,2001,"PGTIS",3533,"-","MALE",228,1599,"2001-6-19","3",694,263.118213415146
161,1997,"PGTIS",309,"-","FEMALE",220,1582,"1997-6-10","3",177,264.317220926285
161,1997,"PGTIS",311,"-","FEMALE",220,1591,"1997-6-10","3",196,264.317220926285
161,1997,"PGTIS",313,"-","FEMALE",220,1502,"1997-6-10","3",125,264.317220926285
161,1997,"PGTIS",315,"-","FEMALE",220,985,"1997-6-10","3",74,264.317220926285
161,1997,"PGTIS",316,"-","FEMALE",220,1526,"1997-6-10","3",140,264.317220926285
161,1997,"PGTIS",319,"-","FEMALE",220,1502,"1997-6-10","3",126,264.317220926285
161,1997,"PGTIS",320,"-","FEMALE",220,1582,"1997-6-10","3",178,264.317220926285
161,1997,"PGTIS",323,"-","FEMALE",220,1528,"1997-6-10","3",146,264.317220926285
161,1997,"PGTIS",325,"-","FEMALE",220,1503,"1997-6-10","3",134,264.317220926285
161,1997,"PGTIS",327,"-","FEMALE",220,1531,"1997-6-10","3",152,264.317220926285
161,1997,"PGTIS",329,"-","FEMALE",220,1597,"1997-6-10","3",210,264.317220926285
161,1997,"PGTIS",331,"-","FEMALE",220,1503,"1997-6-10","3",135,264.317220926285
161,1997,"PGTIS",332,"-","FEMALE",220,1591,"1997-6-10","3",197,264.317220926285
161,1997,"PGTIS",335,"-","FEMALE",220,1542,"1997-6-10","3",158,264.317220926285
161,1997,"PGTIS",336,"-","FEMALE",220,1587,"1997-6-10","3",187,264.317220926285
161,1997,"PGTIS",339,"-","FEMALE",220,1597,"1997-6-10","3",211,264.317220926285
161,1997,"PGTIS",341,"-","FEMALE",220,1559,"1997-6-10","3",172,264.317220926285
161,1997,"PGTIS",343,"-","FEMALE",220,1592,"1997-6-10","3",204,264.317220926285
161,1997,"PGTIS",345,"4","FEMALE",220,1528,"1997-6-10","2",147,264.317220926285
161,1997,"PGTIS",347,"-","FEMALE",220,1587,"1997-6-10","3",188,264.317220926285
161,1997,"PGTIS",348,"-","FEMALE",220,1598,"1997-6-10","3",219,264.317220926285
161,1997,"PGTIS",351,"-","FEMALE",220,1557,"1997-6-10","3",166,264.317220926285
161,1997,"PGTIS",353,"-","FEMALE",220,1542,"1997-6-10","3",159,264.317220926285
161,1997,"PGTIS",355,"-","FEMALE",220,980,"1997-6-10","3",60,264.317220926285
161,1997,"PGTIS",356,"4","FEMALE",220,1526,"1997-6-10","2",141,264.317220926285
161,1997,"PGTIS",357,"-","FEMALE",220,1531,"1997-6-10","3",153,264.317220926285
161,1997,"PGTIS",358,"-","FEMALE",220,1598,"1997-6-10","3",220,264.317220926285
161,1997,"PGTIS",363,"-","FEMALE",220,988,"1997-6-10","3",85,264.317220926285
161,1997,"PGTIS",364,"-","FEMALE",220,1502,"1997-6-10","3",127,264.317220926285
161,1997,"PGTIS",367,"-","FEMALE",220,1557,"1997-6-10","3",167,264.317220926285
161,1997,"PGTIS",368,"-","FEMALE",220,1591,"1997-6-10","3",198,264.317220926285
161,1997,"PGTIS",371,"-","FEMALE",220,985,"1997-6-10","3",75,264.317220926285
161,1997,"PGTIS",373,"-","FEMALE",220,980,"1997-6-10","3",61,264.317220926285
161,1997,"PGTIS",374,"-","FEMALE",220,985,"1997-6-10","3",76,264.317220926285
161,1997,"PGTIS",375,"-","FEMALE",220,988,"1997-6-10","3",86,264.317220926285
161,1997,"PGTIS",376,"-","FEMALE",220,1559,"1997-6-10","3",173,264.317220926285
161,1997,"PGTIS",377,"-","FEMALE",220,1592,"1997-6-10","3",205,264.317220926285
161,1997,"PGTIS",2912,"-","FEMALE",228,1588,"1997-6-10","3",632,264.317220926285
161,1997,"PGTIS",2914,"-","FEMALE",228,1596,"1997-6-10","3",681,264.317220926285
161,1997,"PGTIS",2916,"-","FEMALE",228,1538,"1997-6-10","3",560,264.317220926285
161,1997,"PGTIS",2918,"-","FEMALE",228,1599,"1997-6-10","3",687,264.317220926285
161,1997,"PGTIS",2920,"-","FEMALE",228,1463,"1997-6-10","3",498,264.317220926285
161,1997,"PGTIS",2922,"-","FEMALE",228,1464,"1997-6-10","3",508,264.317220926285
161,1997,"PGTIS",2924,"-","FEMALE",228,982,"1997-6-10","3",439,264.317220926285
161,1997,"PGTIS",2925,"-","FEMALE",228,986,"1997-6-10","3",460,264.317220926285
161,1997,"PGTIS",2926,"-","FEMALE",228,1538,"1997-6-10","3",561,264.317220926285
161,1997,"PGTIS",2930,"-","FEMALE",228,1599,"1997-6-10","3",688,264.317220926285
161,1997,"PGTIS",2932,"-","FEMALE",228,1463,"1997-6-10","3",499,264.317220926285
161,1997,"PGTIS",2934,"-","FEMALE",228,986,"1997-6-10","3",461,264.317220926285
161,1997,"PGTIS",2936,"-","FEMALE",228,1464,"1997-6-10","3",509,264.317220926285
161,1997,"PGTIS",2938,"-","FEMALE",228,1461,"1997-6-10","3",483,264.317220926285
161,1997,"PGTIS",2940,"-","FEMALE",228,1594,"1997-6-10","3",663,264.317220926285
161,1997,"PGTIS",2942,"-","FEMALE",228,1563,"1997-6-10","3",588,264.317220926285
161,1997,"PGTIS",2944,"-","FEMALE",228,1593,"1997-6-10","3",656,264.317220926285
161,1997,"PGTIS",2946,"-","FEMALE",228,1533,"1997-6-10","3",547,264.317220926285
161,1997,"PGTIS",2947,"-","FEMALE",228,1596,"1997-6-10","3",682,264.317220926285
161,1997,"PGTIS",2950,"-","FEMALE",228,910,"1997-6-10","3",422,264.317220926285
161,1997,"PGTIS",2951,"-","FEMALE",228,983,"1997-6-10","3",445,264.317220926285
161,1997,"PGTIS",2952,"-","FEMALE",228,1536,"1997-6-10","3",553,264.317220926285
161,1997,"PGTIS",2953,"-","FEMALE",228,1584,"1997-6-10","3",611,264.317220926285
161,1997,"PGTIS",2954,"-","FEMALE",228,1588,"1997-6-10","3",633,264.317220926285
161,1997,"PGTIS",2960,"-","FEMALE",228,984,"1997-6-10","3",454,264.317220926285
161,1997,"PGTIS",2961,"-","FEMALE",228,1461,"1997-6-10","3",484,264.317220926285
161,1997,"PGTIS",2962,"4","FEMALE",228,1581,"1997-6-10","2",596,264.317220926285
161,1997,"PGTIS",2963,"-","FEMALE",228,1595,"1997-6-10","3",672,264.317220926285
161,1997,"PGTIS",2968,"-","FEMALE",228,982,"1997-6-10","3",440,264.317220926285
161,1997,"PGTIS",2969,"-","FEMALE",228,989,"1997-6-10","3",470,264.317220926285
161,1997,"PGTIS",2970,"-","FEMALE",228,1462,"1997-6-10","3",490,264.317220926285
161,1997,"PGTIS",2971,"4","FEMALE",228,1466,"1997-6-10","2",523,264.317220926285
161,1997,"PGTIS",2972,"-","FEMALE",228,1467,"1997-6-10","3",530,264.317220926285
161,1997,"PGTIS",2978,"-","FEMALE",228,984,"1997-6-10","3",455,264.317220926285
161,1997,"PGTIS",2979,"4","FEMALE",228,1466,"1997-6-10","2",524,264.317220926285
161,1997,"PGTIS",2980,"-","FEMALE",228,1532,"1997-6-10","3",539,264.317220926285
161,1997,"PGTIS",2981,"-","FEMALE",228,1589,"1997-6-10","3",640,264.317220926285
161,1997,"PGTIS",2986,"-","FEMALE",228,981,"1997-6-10","3",433,264.317220926285
161,1997,"PGTIS",2987,"-","FEMALE",228,1465,"1997-6-10","3",516,264.317220926285
161,1997,"PGTIS",2988,"-","FEMALE",228,1467,"1997-6-10","3",531,264.317220926285
161,1997,"PGTIS",2989,"4","FEMALE",228,1536,"1997-6-10","2",554,264.317220926285
161,1997,"PGTIS",2990,"4","FEMALE",228,2000,"1997-6-10","2",696,264.317220926285
161,1997,"PGTIS",2996,"-","FEMALE",228,987,"1997-6-10","3",465,264.317220926285
161,1997,"PGTIS",2997,"-","FEMALE",228,1465,"1997-6-10","3",517,264.317220926285
161,1997,"PGTIS",2998,"-","FEMALE",228,1532,"1997-6-10","3",540,264.317220926285
161,1997,"PGTIS",2999,"-","FEMALE",228,1533,"1997-6-10","3",548,264.317220926285
161,1997,"PGTIS",3000,"-","FEMALE",228,1540,"1997-6-10","3",575,264.317220926285
161,1997,"PGTIS",3001,"-","FEMALE",228,1595,"1997-6-10","3",673,264.317220926285
161,1997,"PGTIS",3008,"-","FEMALE",228,983,"1997-6-10","3",446,264.317220926285
161,1997,"PGTIS",3010,"-","FEMALE",228,951,"1997-6-10","3",428,264.317220926285
161,1997,"PGTIS",3011,"-","FEMALE",228,981,"1997-6-10","3",434,264.317220926285
161,1997,"PGTIS",3012,"-","FEMALE",228,989,"1997-6-10","3",471,264.317220926285
161,1997,"PGTIS",3013,"-","FEMALE",228,1585,"1997-6-10","3",618,264.317220926285
161,1997,"PGTIS",3018,"-","FEMALE",228,1460,"1997-6-10","3",478,264.317220926285
161,1997,"PGTIS",3020,"4","FEMALE",228,910,"1997-6-10","2",423,264.317220926285
161,1997,"PGTIS",3021,"-","FEMALE",228,951,"1997-6-10","3",429,264.317220926285
161,1997,"PGTIS",3022,"-","FEMALE",228,1560,"1997-6-10","3",580,264.317220926285
161,1997,"PGTIS",3023,"-","FEMALE",228,1571,"1997-6-10","3",590,264.317220926285
161,1997,"PGTIS",3024,"-","FEMALE",228,1590,"1997-6-10","3",649,264.317220926285
161,1997,"PGTIS",3025,"-","FEMALE",228,1593,"1997-6-10","3",657,264.317220926285
161,1997,"PGTIS",3032,"-","FEMALE",228,1571,"1997-6-10","3",591,264.317220926285
161,1997,"PGTIS",3033,"-","FEMALE",228,1583,"1997-6-10","3",603,264.317220926285
161,1997,"PGTIS",3034,"-","FEMALE",228,1594,"1997-6-10","3",664,264.317220926285
161,1997,"PGTIS",3038,"-","FEMALE",228,1586,"1997-6-10","3",626,264.317220926285
161,1997,"PGTIS",3039,"-","FEMALE",228,1590,"1997-6-10","3",650,264.317220926285
161,1997,"PGTIS",3042,"-","FEMALE",228,987,"1997-6-10","3",466,264.317220926285
161,1997,"PGTIS",3043,"-","FEMALE",228,1460,"1997-6-10","3",479,264.317220926285
161,1997,"PGTIS",3044,"-","FEMALE",228,1462,"1997-6-10","3",491,264.317220926285
161,1997,"PGTIS",3045,"-","FEMALE",228,1540,"1997-6-10","3",576,264.317220926285
161,1997,"PGTIS",3046,"4","FEMALE",228,1560,"1997-6-10","2",581,264.317220926285
161,1997,"PGTIS",3047,"-","FEMALE",228,1583,"1997-6-10","3",604,264.317220926285
161,1997,"PGTIS",3048,"-","FEMALE",228,1585,"1997-6-10","3",619,264.317220926285
161,1997,"PGTIS",3056,"-","FEMALE",228,1539,"1997-6-10","3",565,264.317220926285
161,1997,"PGTIS",3057,"-","FEMALE",228,1581,"1997-6-10","3",597,264.317220926285
161,1997,"PGTIS",3058,"-","FEMALE",228,1584,"1997-6-10","3",612,264.317220926285
161,1997,"PGTIS",3059,"-","FEMALE",228,1586,"1997-6-10","3",627,264.317220926285
161,1997,"PGTIS",3060,"-","FEMALE",228,1589,"1997-6-10","3",641,264.317220926285
161,1997,"PGTIS",3066,"-","FEMALE",228,1539,"1997-6-10","3",566,264.317220926285
161,1997,"PGTIS",3067,"-","FEMALE",228,1563,"1997-6-10","3",589,264.317220926285
161,1997,"PGTIS",3068,"4","FEMALE",228,2000,"1997-6-10","2",697,264.317220926285
161,1997,"PGTIS",310,"-","MALE",220,1582,"1997-6-10","3",177,264.317220926285
161,1997,"PGTIS",312,"-","MALE",220,1591,"1997-6-10","3",196,264.317220926285
161,1997,"PGTIS",317,"-","MALE",220,985,"1997-6-10","3",74,264.317220926285
161,1997,"PGTIS",318,"-","MALE",220,1526,"1997-6-10","3",140,264.317220926285
161,1997,"PGTIS",321,"-","MALE",220,1502,"1997-6-10","3",126,264.317220926285
161,1997,"PGTIS",322,"-","MALE",220,1582,"1997-6-10","3",178,264.317220926285
161,1997,"PGTIS",324,"-","MALE",220,1528,"1997-6-10","3",146,264.317220926285
161,1997,"PGTIS",326,"-","MALE",220,1503,"1997-6-10","3",134,264.317220926285
161,1997,"PGTIS",328,"-","MALE",220,1531,"1997-6-10","3",152,264.317220926285
161,1997,"PGTIS",330,"-","MALE",220,1597,"1997-6-10","3",210,264.317220926285
161,1997,"PGTIS",333,"-","MALE",220,1503,"1997-6-10","3",135,264.317220926285
161,1997,"PGTIS",334,"-","MALE",220,1591,"1997-6-10","3",197,264.317220926285
161,1997,"PGTIS",337,"-","MALE",220,1542,"1997-6-10","3",158,264.317220926285
161,1997,"PGTIS",338,"-","MALE",220,1587,"1997-6-10","3",187,264.317220926285
161,1997,"PGTIS",340,"-","MALE",220,1597,"1997-6-10","3",211,264.317220926285
161,1997,"PGTIS",342,"-","MALE",220,1559,"1997-6-10","3",172,264.317220926285
161,1997,"PGTIS",344,"-","MALE",220,1592,"1997-6-10","3",204,264.317220926285
161,1997,"PGTIS",346,"-","MALE",220,1528,"1997-6-10","3",147,264.317220926285
161,1997,"PGTIS",349,"-","MALE",220,1587,"1997-6-10","3",188,264.317220926285
161,1997,"PGTIS",350,"-","MALE",220,1598,"1997-6-10","3",219,264.317220926285
161,1997,"PGTIS",352,"-","MALE",220,1557,"1997-6-10","3",166,264.317220926285
161,1997,"PGTIS",354,"-","MALE",220,1542,"1997-6-10","3",159,264.317220926285
161,1997,"PGTIS",359,"-","MALE",220,980,"1997-6-10","3",60,264.317220926285
161,1997,"PGTIS",360,"-","MALE",220,1526,"1997-6-10","3",141,264.317220926285
161,1997,"PGTIS",361,"-","MALE",220,1531,"1997-6-10","3",153,264.317220926285
161,1997,"PGTIS",362,"-","MALE",220,1598,"1997-6-10","3",220,264.317220926285
161,1997,"PGTIS",365,"-","MALE",220,988,"1997-6-10","3",85,264.317220926285
161,1997,"PGTIS",366,"-","MALE",220,1502,"1997-6-10","3",127,264.317220926285
161,1997,"PGTIS",369,"-","MALE",220,1557,"1997-6-10","3",167,264.317220926285
