"","Sex","Year","DoY","Index","Clone","Phenophase_Derived","Heat","Heatsum","Orchard"
"18418","FEMALE",2011,157,2787,1486,"2",9,244.7,223
"18419","FEMALE",2011,164,2787,1486,"2",8.8,308,223
"18420","FEMALE",2011,157,2788,1486,"2",9,244.7,223
"18421","FEMALE",2011,164,2788,1486,"2",8.8,308,223
"18422","FEMALE",2011,157,2789,1487,"1",9,244.7,223
"18423","FEMALE",2011,164,2789,1487,"2",8.8,308,223
"18424","FEMALE",2011,157,2790,1487,"1",9,244.7,223
"18425","FEMALE",2011,164,2790,1487,"2",8.8,308,223
"18426","FEMALE",2011,157,2791,1489,"2",9,244.7,223
"18427","FEMALE",2011,164,2791,1489,"2",8.8,308,223
"18428","FEMALE",2011,157,2792,1489,"1",9,244.7,223
"18429","FEMALE",2011,164,2792,1489,"2",8.8,308,223
"18430","FEMALE",2011,157,2793,1490,"1",9,244.7,223
"18431","FEMALE",2011,164,2793,1490,"2",8.8,308,223
"18432","FEMALE",2011,157,2794,1490,"2",9,244.7,223
"18433","FEMALE",2011,157,2795,1501,"2",9,244.7,223
"18434","FEMALE",2011,157,2796,1501,"2",9,244.7,223
"18435","FEMALE",2011,157,2797,1530,"2",9,244.7,223
"18436","FEMALE",2011,157,2798,1530,"2",9,244.7,223
"18437","FEMALE",2011,157,2799,1541,"1",9,244.7,223
"18438","FEMALE",2011,164,2799,1541,"2",8.8,308,223
"18439","FEMALE",2011,157,2800,1541,"1",9,244.7,223
"18440","FEMALE",2011,164,2800,1541,"2",8.8,308,223
"18441","FEMALE",2011,157,2801,1558,"2",9,244.7,223
"18442","FEMALE",2011,157,2802,1558,"1",9,244.7,223
"18443","FEMALE",2011,164,2802,1558,"2",8.8,308,223
"18444","FEMALE",2011,157,2803,1563,"2",9,244.7,223
"18445","FEMALE",2011,164,2803,1563,"2",8.8,308,223
"18446","FEMALE",2011,157,2804,1563,"2",9,244.7,223
"18447","FEMALE",2011,164,2804,1563,"2",8.8,308,223
"18448","FEMALE",2011,158,5001,910,"2",10.3,255,228
"18449","FEMALE",2011,158,5002,910,"2",10.3,255,228
"18450","FEMALE",2011,158,5003,951,"2",10.3,255,228
"18451","FEMALE",2011,158,5004,951,"2",10.3,255,228
"18452","FEMALE",2011,158,5005,981,"2",10.3,255,228
"18453","FEMALE",2011,158,5006,981,"2",10.3,255,228
"18454","FEMALE",2011,158,5007,982,"2",10.3,255,228
"18455","FEMALE",2011,158,5008,982,"2",10.3,255,228
"18456","FEMALE",2011,158,5009,983,"2",10.3,255,228
"18457","FEMALE",2011,158,5010,983,"2",10.3,255,228
"18458","FEMALE",2011,158,5011,984,"2",10.3,255,228
"18459","FEMALE",2011,158,5012,984,"2",10.3,255,228
"18460","FEMALE",2011,158,5013,986,"2",10.3,255,228
"18461","FEMALE",2011,158,5014,986,"2",10.3,255,228
"18462","FEMALE",2011,158,5015,987,"2",10.3,255,228
"18463","FEMALE",2011,158,5016,987,"2",10.3,255,228
"18464","FEMALE",2011,158,5017,989,"2",10.3,255,228
"18465","FEMALE",2011,158,5018,989,"2",10.3,255,228
"18466","FEMALE",2011,158,5019,1460,"2",10.3,255,228
"18467","FEMALE",2011,158,5020,1460,"2",10.3,255,228
"18468","FEMALE",2011,158,5021,1461,"2",10.3,255,228
"18469","FEMALE",2011,158,5022,1461,"2",10.3,255,228
"18470","FEMALE",2011,158,5023,1464,"2",10.3,255,228
"18471","FEMALE",2011,158,5024,1464,"2",10.3,255,228
"18472","FEMALE",2011,158,5025,1465,"2",10.3,255,228
"18473","FEMALE",2011,158,5026,1465,"2",10.3,255,228
"18474","FEMALE",2011,158,5027,1466,"2",10.3,255,228
"18475","FEMALE",2011,158,5028,1466,"2",10.3,255,228
"18476","FEMALE",2011,158,5029,1532,"2",10.3,255,228
"18477","FEMALE",2011,158,5030,1532,"2",10.3,255,228
"18478","FEMALE",2011,158,5031,1533,"2",10.3,255,228
"18479","FEMALE",2011,158,5032,1533,"2",10.3,255,228
"18480","FEMALE",2011,158,5033,1536,"2",10.3,255,228
"18481","FEMALE",2011,158,5034,1536,"2",10.3,255,228
"18482","FEMALE",2011,158,5035,1538,"2",10.3,255,228
"18483","FEMALE",2011,158,5036,1538,"2",10.3,255,228
"18484","FEMALE",2011,158,5037,1539,"2",10.3,255,228
"18485","FEMALE",2011,158,5038,1539,"2",10.3,255,228
"18486","FEMALE",2011,158,5039,1540,"2",10.3,255,228
"18487","FEMALE",2011,158,5040,1540,"2",10.3,255,228
"18488","FEMALE",2011,158,5043,1571,"2",10.3,255,228
"18489","FEMALE",2011,158,5044,1571,"2",10.3,255,228
"18490","FEMALE",2011,158,5045,1581,"2",10.3,255,228
"18491","FEMALE",2011,158,5047,1584,"2",10.3,255,228
"18492","FEMALE",2011,158,5048,1584,"2",10.3,255,228
"18493","FEMALE",2011,158,5049,1585,"2",10.3,255,228
"18494","FEMALE",2011,158,5050,1585,"2",10.3,255,228
"18495","FEMALE",2011,158,5051,1586,"2",10.3,255,228
"18496","FEMALE",2011,158,5052,1586,"2",10.3,255,228
"18497","FEMALE",2011,158,5053,1588,"2",10.3,255,228
"18498","FEMALE",2011,158,5054,1588,"2",10.3,255,228
"18499","FEMALE",2011,158,5055,1590,"2",10.3,255,228
"18500","FEMALE",2011,158,5056,1590,"2",10.3,255,228
"18501","FEMALE",2011,158,5057,1594,"2",10.3,255,228
"18502","FEMALE",2011,158,5058,1594,"2",10.3,255,228
"18503","FEMALE",2011,158,5059,1595,"2",10.3,255,228
"18504","FEMALE",2011,158,5060,1595,"2",10.3,255,228
"18505","FEMALE",2011,158,5061,1596,"2",10.3,255,228
"18506","FEMALE",2011,158,5062,1596,"2",10.3,255,228
"18507","MALE",2011,158,1660,980,"2",10.3,255,220
"18508","MALE",2011,164,1660,980,"2",8.8,308,220
"18509","MALE",2011,158,1661,980,"2",10.3,255,220
"18510","MALE",2011,164,1661,980,"2",8.8,308,220
"18511","MALE",2011,158,1662,984,"2",10.3,255,220
"18512","MALE",2011,164,1662,984,"2",8.8,308,220
"18513","MALE",2011,158,1663,984,"2",10.3,255,220
"18514","MALE",2011,164,1663,984,"2",8.8,308,220
"18515","MALE",2011,158,1664,985,"2",10.3,255,220
"18516","MALE",2011,164,1664,985,"2",8.8,308,220
"18517","MALE",2011,158,1665,985,"2",10.3,255,220
"18518","MALE",2011,164,1665,985,"2",8.8,308,220
"18519","MALE",2011,158,1666,988,"2",10.3,255,220
"18520","MALE",2011,164,1666,988,"2",8.8,308,220
"18521","MALE",2011,158,1667,988,"2",10.3,255,220
"18522","MALE",2011,164,1667,988,"2",8.8,308,220
"18523","MALE",2011,158,1668,1472,"2",10.3,255,220
"18524","MALE",2011,164,1668,1472,"2",8.8,308,220
"18525","MALE",2011,158,1669,1472,"2",10.3,255,220
"18526","MALE",2011,164,1669,1472,"2",8.8,308,220
"18527","MALE",2011,171,1669,1472,"3",11.3,377.4,220
"18528","MALE",2011,158,1670,1475,"2",10.3,255,220
"18529","MALE",2011,164,1670,1475,"2",8.8,308,220
"18530","MALE",2011,158,1671,1475,"2",10.3,255,220
"18531","MALE",2011,164,1671,1475,"2",8.8,308,220
"18532","MALE",2011,158,1672,1478,"2",10.3,255,220
"18533","MALE",2011,164,1672,1478,"2",8.8,308,220
"18534","MALE",2011,158,1673,1478,"2",10.3,255,220
"18535","MALE",2011,164,1673,1478,"2",8.8,308,220
"18536","MALE",2011,158,1674,1479,"2",10.3,255,220
"18537","MALE",2011,164,1674,1479,"2",8.8,308,220
"18538","MALE",2011,158,1675,1479,"2",10.3,255,220
"18539","MALE",2011,164,1675,1479,"2",8.8,308,220
"18540","MALE",2011,158,1676,1481,"2",10.3,255,220
"18541","MALE",2011,164,1676,1481,"2",8.8,308,220
"18542","MALE",2011,158,1677,1481,"2",10.3,255,220
"18543","MALE",2011,164,1677,1481,"2",8.8,308,220
"18544","MALE",2011,158,1678,1488,"2",10.3,255,220
"18545","MALE",2011,164,1678,1488,"2",8.8,308,220
"18546","MALE",2011,158,1679,1488,"2",10.3,255,220
"18547","MALE",2011,164,1679,1488,"2",8.8,308,220
"18548","MALE",2011,158,1680,1502,"2",10.3,255,220
"18549","MALE",2011,164,1680,1502,"2",8.8,308,220
"18550","MALE",2011,158,1681,1503,"2",10.3,255,220
"18551","MALE",2011,164,1681,1503,"2",8.8,308,220
"18552","MALE",2011,158,1682,1503,"2",10.3,255,220
"18553","MALE",2011,164,1682,1503,"2",8.8,308,220
"18554","MALE",2011,158,1683,1526,"2",10.3,255,220
"18555","MALE",2011,164,1683,1526,"2",8.8,308,220
"18556","MALE",2011,171,1683,1526,"2",11.3,377.4,220
"18557","MALE",2011,158,1684,1526,"2",10.3,255,220
"18558","MALE",2011,164,1684,1526,"2",8.8,308,220
"18559","MALE",2011,171,1684,1526,"3",11.3,377.4,220
"18560","MALE",2011,158,1685,1528,"2",10.3,255,220
"18561","MALE",2011,164,1685,1528,"2",8.8,308,220
"18562","MALE",2011,171,1685,1528,"3",11.3,377.4,220
"18563","MALE",2011,158,1686,1528,"2",10.3,255,220
"18564","MALE",2011,164,1686,1528,"2",8.8,308,220
"18565","MALE",2011,171,1686,1528,"2",11.3,377.4,220
"18566","MALE",2011,158,1687,1531,"2",10.3,255,220
"18567","MALE",2011,164,1687,1531,"2",8.8,308,220
"18568","MALE",2011,158,1688,1531,"2",10.3,255,220
"18569","MALE",2011,164,1688,1531,"2",8.8,308,220
"18570","MALE",2011,158,1689,1542,"2",10.3,255,220
"18571","MALE",2011,164,1689,1542,"2",8.8,308,220
"18572","MALE",2011,171,1689,1542,"3",11.3,377.4,220
"18573","MALE",2011,158,1690,1542,"2",10.3,255,220
"18574","MALE",2011,164,1690,1542,"2",8.8,308,220
"18575","MALE",2011,171,1690,1542,"3",11.3,377.4,220
"18576","MALE",2011,158,1691,1557,"2",10.3,255,220
"18577","MALE",2011,164,1691,1557,"2",8.8,308,220
"18578","MALE",2011,158,1692,1557,"2",10.3,255,220
"18579","MALE",2011,164,1692,1557,"2",8.8,308,220
"18580","MALE",2011,158,1693,1559,"2",10.3,255,220
"18581","MALE",2011,164,1693,1559,"2",8.8,308,220
"18582","MALE",2011,158,1694,1559,"2",10.3,255,220
"18583","MALE",2011,164,1694,1559,"2",8.8,308,220
"18584","MALE",2011,158,1695,1582,"2",10.3,255,220
"18585","MALE",2011,164,1695,1582,"2",8.8,308,220
"18586","MALE",2011,158,1696,1582,"2",10.3,255,220
"18587","MALE",2011,164,1696,1582,"3",8.8,308,220
"18588","MALE",2011,158,1697,1587,"2",10.3,255,220
"18589","MALE",2011,164,1697,1587,"2",8.8,308,220
"18590","MALE",2011,158,1698,1591,"2",10.3,255,220
"18591","MALE",2011,164,1698,1591,"2",8.8,308,220
"18592","MALE",2011,158,1699,1591,"2",10.3,255,220
"18593","MALE",2011,164,1699,1591,"2",8.8,308,220
"18594","MALE",2011,158,1700,1592,"2",10.3,255,220
"18595","MALE",2011,164,1700,1592,"2",8.8,308,220
"18596","MALE",2011,158,1701,1592,"2",10.3,255,220
"18597","MALE",2011,164,1701,1592,"2",8.8,308,220
"18598","MALE",2011,158,1702,1597,"2",10.3,255,220
"18599","MALE",2011,164,1702,1597,"2",8.8,308,220
"18600","MALE",2011,158,1703,1597,"2",10.3,255,220
"18601","MALE",2011,164,1703,1597,"2",8.8,308,220
"18602","MALE",2011,158,1704,1598,"2",10.3,255,220
"18603","MALE",2011,164,1704,1598,"2",8.8,308,220
"18604","MALE",2011,157,2805,1468,"2",9,244.7,223
"18605","MALE",2011,164,2805,1468,"2",8.8,308,223
"18606","MALE",2011,157,2806,1468,"2",9,244.7,223
"18607","MALE",2011,157,2807,1469,"2",9,244.7,223
"18608","MALE",2011,164,2807,1469,"3",8.8,308,223
"18609","MALE",2011,157,2808,1469,"2",9,244.7,223
"18610","MALE",2011,157,2809,1470,"2",9,244.7,223
"18611","MALE",2011,164,2809,1470,"2",8.8,308,223
"18612","MALE",2011,157,2810,1470,"2",9,244.7,223
"18613","MALE",2011,157,2811,1471,"2",9,244.7,223
"18614","MALE",2011,157,2812,1471,"2",9,244.7,223
"18615","MALE",2011,164,2812,1471,"2",8.8,308,223
"18616","MALE",2011,157,2813,1473,"2",9,244.7,223
"18617","MALE",2011,157,2814,1473,"2",9,244.7,223
"18618","MALE",2011,164,2814,1473,"3",8.8,308,223
"18619","MALE",2011,157,2815,1474,"2",9,244.7,223
"18620","MALE",2011,157,2816,1474,"2",9,244.7,223
"18621","MALE",2011,157,2817,1476,"2",9,244.7,223
"18622","MALE",2011,157,2818,1476,"2",9,244.7,223
"18623","MALE",2011,164,2818,1476,"2",8.8,308,223
"18624","MALE",2011,157,2819,1477,"2",9,244.7,223
"18625","MALE",2011,164,2819,1477,"2",8.8,308,223
"18626","MALE",2011,157,2820,1477,"2",9,244.7,223
"18627","MALE",2011,157,2821,1480,"2",9,244.7,223
"18628","MALE",2011,164,2821,1480,"2",8.8,308,223
"18629","MALE",2011,157,2822,1480,"2",9,244.7,223
"18630","MALE",2011,157,2823,1482,"2",9,244.7,223
"18631","MALE",2011,157,2824,1482,"2",9,244.7,223
"18632","MALE",2011,164,2824,1482,"2",8.8,308,223
"18633","MALE",2011,157,2825,1483,"2",9,244.7,223
"18634","MALE",2011,157,2826,1483,"2",9,244.7,223
"18635","MALE",2011,164,2826,1483,"3",8.8,308,223
"18636","MALE",2011,157,2827,1485,"2",9,244.7,223
"18637","MALE",2011,164,2827,1485,"2",8.8,308,223
"18638","MALE",2011,157,2828,1485,"2",9,244.7,223
"18639","MALE",2011,157,2829,1486,"2",9,244.7,223
"18640","MALE",2011,164,2829,1486,"2",8.8,308,223
"18641","MALE",2011,157,2830,1486,"2",9,244.7,223
"18642","MALE",2011,164,2830,1486,"2",8.8,308,223
"18643","MALE",2011,157,2831,1487,"2",9,244.7,223
"18644","MALE",2011,164,2831,1487,"2",8.8,308,223
"18645","MALE",2011,157,2832,1487,"2",9,244.7,223
"18646","MALE",2011,164,2832,1487,"2",8.8,308,223
"18647","MALE",2011,157,2833,1489,"2",9,244.7,223
"18648","MALE",2011,164,2833,1489,"2",8.8,308,223
"18649","MALE",2011,157,2834,1489,"2",9,244.7,223
"18650","MALE",2011,164,2834,1489,"2",8.8,308,223
"18651","MALE",2011,157,2835,1490,"2",9,244.7,223
"18652","MALE",2011,164,2835,1490,"2",8.8,308,223
"18653","MALE",2011,157,2836,1490,"2",9,244.7,223
"18654","MALE",2011,157,2837,1501,"2",9,244.7,223
"18655","MALE",2011,157,2838,1501,"2",9,244.7,223
"18656","MALE",2011,157,2839,1530,"2",9,244.7,223
"18657","MALE",2011,157,2840,1530,"2",9,244.7,223
"18658","MALE",2011,157,2841,1541,"2",9,244.7,223
"18659","MALE",2011,164,2841,1541,"3",8.8,308,223
"18660","MALE",2011,157,2842,1541,"2",9,244.7,223
"18661","MALE",2011,164,2842,1541,"2",8.8,308,223
"18662","MALE",2011,157,2843,1558,"2",9,244.7,223
"18663","MALE",2011,157,2844,1558,"2",9,244.7,223
"18664","MALE",2011,164,2844,1558,"2",8.8,308,223
"18665","MALE",2011,157,2845,1563,"2",9,244.7,223
"18666","MALE",2011,164,2845,1563,"3",8.8,308,223
"18667","MALE",2011,157,2846,1563,"2",9,244.7,223
"18668","MALE",2011,164,2846,1563,"2",8.8,308,223
"18669","MALE",2011,158,5063,910,"2",10.3,255,228
"18670","MALE",2011,158,5064,910,"2",10.3,255,228
"18671","MALE",2011,158,5065,951,"2",10.3,255,228
"18672","MALE",2011,158,5066,951,"2",10.3,255,228
"18673","MALE",2011,158,5067,981,"2",10.3,255,228
"18674","MALE",2011,158,5068,981,"2",10.3,255,228
"18675","MALE",2011,158,5069,982,"2",10.3,255,228
"18676","MALE",2011,158,5070,982,"2",10.3,255,228
"18677","MALE",2011,158,5071,983,"2",10.3,255,228
"18678","MALE",2011,158,5073,984,"2",10.3,255,228
"18679","MALE",2011,158,5074,984,"2",10.3,255,228
"18680","MALE",2011,158,5075,986,"2",10.3,255,228
"18681","MALE",2011,158,5077,987,"2",10.3,255,228
"18682","MALE",2011,158,5078,987,"2",10.3,255,228
"18683","MALE",2011,158,5079,989,"2",10.3,255,228
"18684","MALE",2011,158,5080,989,"2",10.3,255,228
"18685","MALE",2011,158,5081,1460,"2",10.3,255,228
"18686","MALE",2011,158,5082,1460,"2",10.3,255,228
"18687","MALE",2011,158,5083,1461,"2",10.3,255,228
"18688","MALE",2011,158,5084,1461,"2",10.3,255,228
"18689","MALE",2011,158,5087,1465,"2",10.3,255,228
"18690","MALE",2011,158,5088,1465,"2",10.3,255,228
"18691","MALE",2011,158,5089,1466,"2",10.3,255,228
"18692","MALE",2011,158,5090,1466,"2",10.3,255,228
"18693","MALE",2011,158,5091,1532,"2",10.3,255,228
"18694","MALE",2011,158,5092,1532,"2",10.3,255,228
"18695","MALE",2011,158,5093,1533,"2",10.3,255,228
"18696","MALE",2011,158,5094,1533,"2",10.3,255,228
"18697","MALE",2011,158,5096,1536,"2",10.3,255,228
"18698","MALE",2011,158,5098,1538,"2",10.3,255,228
"18699","MALE",2011,158,5099,1539,"2",10.3,255,228
"18700","MALE",2011,158,5100,1539,"2",10.3,255,228
"18701","MALE",2011,158,5101,1540,"2",10.3,255,228
"18702","MALE",2011,158,5102,1540,"2",10.3,255,228
"18703","MALE",2011,158,5103,1560,"2",10.3,255,228
"18704","MALE",2011,158,5104,1560,"2",10.3,255,228
"18705","MALE",2011,158,5105,1571,"2",10.3,255,228
"18706","MALE",2011,158,5106,1571,"2",10.3,255,228
"18707","MALE",2011,158,5107,1581,"2",10.3,255,228
"18708","MALE",2011,158,5109,1584,"2",10.3,255,228
"18709","MALE",2011,158,5110,1584,"2",10.3,255,228
"18710","MALE",2011,158,5111,1585,"2",10.3,255,228
"18711","MALE",2011,158,5112,1585,"2",10.3,255,228
"18712","MALE",2011,158,5113,1586,"2",10.3,255,228
"18713","MALE",2011,158,5114,1586,"2",10.3,255,228
"18714","MALE",2011,158,5115,1588,"2",10.3,255,228
"18715","MALE",2011,158,5116,1588,"2",10.3,255,228
"18716","MALE",2011,158,5117,1590,"2",10.3,255,228
"18717","MALE",2011,158,5119,1594,"2",10.3,255,228
"18718","MALE",2011,158,5120,1594,"2",10.3,255,228
"18719","MALE",2011,158,5121,1595,"2",10.3,255,228
"18720","MALE",2011,158,5122,1595,"2",10.3,255,228
"18721","MALE",2011,158,5123,1596,"2",10.3,255,228
"18722","MALE",2011,158,5124,1596,"2",10.3,255,228
"18723","FEMALE",2012,152,2847,980,"1",10,218,223
"18724","FEMALE",2012,156,2847,980,"2",6.5,243.3,223
"18725","FEMALE",2012,151,2848,980,"1",7.5,208,223
"18726","FEMALE",2012,152,2848,980,"1",10,218,223
"18727","FEMALE",2012,156,2848,980,"2",6.5,243.3,223
"18728","FEMALE",2012,152,2849,981,"2",10,218,223
"18729","FEMALE",2012,156,2849,981,"2",6.5,243.3,223
"18730","FEMALE",2012,159,2849,981,"2",6.8,261.7,223
"18731","FEMALE",2012,151,2850,981,"2",7.5,208,223
"18732","FEMALE",2012,152,2850,981,"2",10,218,223
"18733","FEMALE",2012,156,2850,981,"2",6.5,243.3,223
"18734","FEMALE",2012,152,2851,982,"1",10,218,223
"18735","FEMALE",2012,156,2851,982,"2",6.5,243.3,223
"18736","FEMALE",2012,159,2851,982,"2",6.8,261.7,223
"18737","FEMALE",2012,152,2852,982,"1",10,218,223
"18738","FEMALE",2012,156,2852,982,"2",6.5,243.3,223
"18739","FEMALE",2012,151,2853,985,"2",7.5,208,223
"18740","FEMALE",2012,152,2853,985,"2",10,218,223
"18741","FEMALE",2012,156,2853,985,"2",6.5,243.3,223
"18742","FEMALE",2012,152,2854,985,"1",10,218,223
"18743","FEMALE",2012,156,2854,985,"2",6.5,243.3,223
"18744","FEMALE",2012,159,2854,985,"2",6.8,261.7,223
"18745","FEMALE",2012,152,2855,988,"1",10,218,223
"18746","FEMALE",2012,156,2855,988,"2",6.5,243.3,223
"18747","FEMALE",2012,151,2856,988,"1",7.5,208,223
"18748","FEMALE",2012,152,2856,988,"1",10,218,223
"18749","FEMALE",2012,156,2856,988,"2",6.5,243.3,223
"18750","FEMALE",2012,151,2857,1460,"1",7.5,208,223
"18751","FEMALE",2012,152,2857,1460,"2",10,218,223
"18752","FEMALE",2012,156,2857,1460,"2",6.5,243.3,223
"18753","FEMALE",2012,152,2858,1460,"2",10,218,223
"18754","FEMALE",2012,156,2858,1460,"2",6.5,243.3,223
"18755","FEMALE",2012,151,2859,1461,"1",7.5,208,223
"18756","FEMALE",2012,152,2859,1461,"1",10,218,223
"18757","FEMALE",2012,156,2859,1461,"2",6.5,243.3,223
"18758","FEMALE",2012,159,2859,1461,"2",6.8,261.7,223
"18759","FEMALE",2012,152,2860,1461,"1",10,218,223
"18760","FEMALE",2012,156,2860,1461,"2",6.5,243.3,223
"18761","FEMALE",2012,151,2861,1465,"2",7.5,208,223
"18762","FEMALE",2012,152,2861,1465,"2",10,218,223
"18763","FEMALE",2012,156,2861,1465,"2",6.5,243.3,223
"18764","FEMALE",2012,152,2862,1465,"1",10,218,223
"18765","FEMALE",2012,156,2862,1465,"2",6.5,243.3,223
"18766","FEMALE",2012,151,2863,1466,"1",7.5,208,223
"18767","FEMALE",2012,152,2863,1466,"1",10,218,223
"18768","FEMALE",2012,156,2863,1466,"2",6.5,243.3,223
"18769","FEMALE",2012,149,2864,1466,"1",9.5,194,223
"18770","FEMALE",2012,152,2864,1466,"1",10,218,223
"18771","FEMALE",2012,156,2864,1466,"2",6.5,243.3,223
"18772","FEMALE",2012,151,2865,1467,"1",7.5,208,223
"18773","FEMALE",2012,152,2865,1467,"1",10,218,223
"18774","FEMALE",2012,156,2865,1467,"2",6.5,243.3,223
"18775","FEMALE",2012,151,2866,1467,"2",7.5,208,223
"18776","FEMALE",2012,152,2866,1467,"2",10,218,223
"18777","FEMALE",2012,156,2866,1467,"2",6.5,243.3,223
"18778","FEMALE",2012,149,2867,1468,"2",9.5,194,223
"18779","FEMALE",2012,152,2867,1468,"2",10,218,223
"18780","FEMALE",2012,156,2867,1468,"2",6.5,243.3,223
"18781","FEMALE",2012,149,2868,1468,"2",9.5,194,223
"18782","FEMALE",2012,152,2868,1468,"2",10,218,223
"18783","FEMALE",2012,156,2868,1468,"2",6.5,243.3,223
"18784","FEMALE",2012,149,2869,1469,"1",9.5,194,223
"18785","FEMALE",2012,152,2869,1469,"1",10,218,223
"18786","FEMALE",2012,156,2869,1469,"2",6.5,243.3,223
"18787","FEMALE",2012,151,2870,1469,"2",7.5,208,223
"18788","FEMALE",2012,152,2870,1469,"2",10,218,223
"18789","FEMALE",2012,156,2870,1469,"2",6.5,243.3,223
"18790","FEMALE",2012,149,2871,1470,"1",9.5,194,223
"18791","FEMALE",2012,152,2871,1470,"2",10,218,223
"18792","FEMALE",2012,156,2871,1470,"2",6.5,243.3,223
"18793","FEMALE",2012,152,2872,1470,"2",10,218,223
"18794","FEMALE",2012,156,2872,1470,"2",6.5,243.3,223
"18795","FEMALE",2012,149,2873,1471,"1",9.5,194,223
"18796","FEMALE",2012,152,2873,1471,"2",10,218,223
"18797","FEMALE",2012,156,2873,1471,"2",6.5,243.3,223
"18798","FEMALE",2012,149,2874,1471,"1",9.5,194,223
"18799","FEMALE",2012,152,2874,1471,"1",10,218,223
"18800","FEMALE",2012,156,2874,1471,"2",6.5,243.3,223
"18801","FEMALE",2012,149,2875,1473,"1",9.5,194,223
"18802","FEMALE",2012,152,2875,1473,"2",10,218,223
"18803","FEMALE",2012,156,2875,1473,"2",6.5,243.3,223
"18804","FEMALE",2012,149,2876,1473,"1",9.5,194,223
"18805","FEMALE",2012,152,2876,1473,"2",10,218,223
"18806","FEMALE",2012,156,2876,1473,"2",6.5,243.3,223
"18807","FEMALE",2012,152,2877,1474,"2",10,218,223
"18808","FEMALE",2012,156,2877,1474,"2",6.5,243.3,223
"18809","FEMALE",2012,149,2878,1474,"2",9.5,194,223
"18810","FEMALE",2012,152,2878,1474,"2",10,218,223
"18811","FEMALE",2012,156,2878,1474,"2",6.5,243.3,223
"18812","FEMALE",2012,149,2879,1476,"2",9.5,194,223
"18813","FEMALE",2012,152,2879,1476,"2",10,218,223
"18814","FEMALE",2012,156,2879,1476,"2",6.5,243.3,223
"18815","FEMALE",2012,151,2880,1476,"2",7.5,208,223
"18816","FEMALE",2012,152,2880,1476,"2",10,218,223
"18817","FEMALE",2012,156,2880,1476,"2",6.5,243.3,223
"18818","FEMALE",2012,159,2880,1476,"2",6.8,261.7,223
"18819","FEMALE",2012,156,2881,1477,"2",6.5,243.3,223
"18820","FEMALE",2012,159,2881,1477,"2",6.8,261.7,223
"18821","FEMALE",2012,149,2882,1477,"1",9.5,194,223
"18822","FEMALE",2012,152,2882,1477,"2",10,218,223
"18823","FEMALE",2012,156,2882,1477,"2",6.5,243.3,223
"18824","FEMALE",2012,151,2883,1480,"2",7.5,208,223
"18825","FEMALE",2012,152,2883,1480,"2",10,218,223
"18826","FEMALE",2012,156,2883,1480,"2",6.5,243.3,223
"18827","FEMALE",2012,159,2883,1480,"2",6.8,261.7,223
"18828","FEMALE",2012,152,2884,1480,"1",10,218,223
"18829","FEMALE",2012,156,2884,1480,"2",6.5,243.3,223
"18830","FEMALE",2012,152,2885,1482,"2",10,218,223
"18831","FEMALE",2012,156,2885,1482,"2",6.5,243.3,223
"18832","FEMALE",2012,152,2886,1482,"1",10,218,223
"18833","FEMALE",2012,156,2886,1482,"2",6.5,243.3,223
"18834","FEMALE",2012,159,2886,1482,"2",6.8,261.7,223
"18835","FEMALE",2012,149,2887,1483,"1",9.5,194,223
"18836","FEMALE",2012,152,2887,1483,"1",10,218,223
"18837","FEMALE",2012,156,2887,1483,"2",6.5,243.3,223
"18838","FEMALE",2012,149,2888,1483,"2",9.5,194,223
"18839","FEMALE",2012,152,2888,1483,"2",10,218,223
"18840","FEMALE",2012,156,2888,1483,"2",6.5,243.3,223
"18841","FEMALE",2012,152,2889,1485,"2",10,218,223
"18842","FEMALE",2012,156,2889,1485,"2",6.5,243.3,223
"18843","FEMALE",2012,149,2890,1485,"2",9.5,194,223
"18844","FEMALE",2012,152,2890,1485,"2",10,218,223
"18845","FEMALE",2012,156,2890,1485,"2",6.5,243.3,223
"18846","FEMALE",2012,152,2891,1486,"2",10,218,223
"18847","FEMALE",2012,156,2891,1486,"2",6.5,243.3,223
